timestamp,route_id,route_name,corridor,travel_time_with_traffic_sec,free_flow_time_sec,congestion_index,temperature_c,precipitation_mm,weather_code,is_synthetic
2026-05-14 06:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,771.0,725.0,1.064,31.5,0.0,1,True
2026-05-14 07:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,936.0,725.0,1.291,36.3,0.0,1,True
2026-05-14 08:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,1036.0,725.0,1.43,33.2,0.0,1,True
2026-05-14 09:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,1162.0,725.0,1.603,34.3,0.0,1,True
2026-05-14 10:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,1024.0,725.0,1.413,33.7,0.0,1,True
2026-05-14 11:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,860.0,725.0,1.186,36.4,0.0,1,True
2026-05-14 12:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,787.0,725.0,1.086,36.5,0.0,1,True
2026-05-14 13:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,733.0,725.0,1.012,35.3,0.0,1,True
2026-05-14 14:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,735.0,725.0,1.014,34.8,0.0,1,True
2026-05-14 15:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,780.0,725.0,1.076,30.1,0.0,1,True
2026-05-14 16:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,,,,33.5,0.0,1,True
2026-05-14 17:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,1040.0,725.0,1.435,36.9,0.0,1,True
2026-05-14 18:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,1309.0,725.0,1.806,34.5,0.0,1,True
2026-05-14 19:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,1224.0,725.0,1.689,33.2,0.0,1,True
2026-05-14 20:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,1088.0,725.0,1.501,32.8,0.0,1,True
2026-05-14 21:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,912.0,725.0,1.259,32.8,0.0,1,True
2026-05-14 22:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,819.0,725.0,1.131,34.2,0.0,1,True
2026-05-14 23:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,828.0,725.0,1.143,32.5,0.0,1,True
2026-05-15 00:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,806.0,725.0,1.112,36.7,0.0,1,True
2026-05-15 01:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,874.0,725.0,1.206,29.7,5.3,61,True
2026-05-15 02:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,725.0,725.0,1.0,37.0,0.0,1,True
2026-05-15 03:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,786.0,725.0,1.084,38.6,0.0,1,True
2026-05-15 04:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,771.0,725.0,1.064,32.5,0.0,1,True
2026-05-15 05:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,725.0,725.0,1.0,31.1,0.0,1,True
2026-05-15 06:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,786.0,725.0,1.085,36.1,0.0,1,True
2026-05-15 07:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,850.0,725.0,1.173,35.0,0.0,1,True
2026-05-15 08:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,,,,34.8,0.0,1,True
2026-05-15 09:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,1077.0,725.0,1.486,37.2,0.0,1,True
2026-05-15 10:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,1051.0,725.0,1.45,36.1,0.0,1,True
2026-05-15 11:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,896.0,725.0,1.237,35.3,0.0,1,True
2026-05-15 12:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,814.0,725.0,1.123,32.8,0.0,1,True
2026-05-15 13:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,725.0,725.0,1.0,35.9,0.0,1,True
2026-05-15 14:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,760.0,725.0,1.049,31.0,0.0,1,True
2026-05-15 15:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,751.0,725.0,1.037,34.7,0.0,1,True
2026-05-15 16:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,842.0,725.0,1.162,33.9,0.0,1,True
2026-05-15 17:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,1063.0,725.0,1.466,30.0,0.0,1,True
2026-05-15 18:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,1293.0,725.0,1.785,35.1,0.0,1,True
2026-05-15 19:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,1255.0,725.0,1.731,32.6,0.0,1,True
2026-05-15 20:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,1131.0,725.0,1.561,35.0,0.0,1,True
2026-05-15 21:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,915.0,725.0,1.263,31.6,0.0,1,True
2026-05-15 22:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,818.0,725.0,1.128,36.1,0.0,1,True
2026-05-15 23:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,829.0,725.0,1.144,38.2,0.0,1,True
2026-05-16 00:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,788.0,725.0,1.088,28.6,0.0,1,True
2026-05-16 01:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,807.0,725.0,1.114,31.0,0.0,1,True
2026-05-16 02:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,804.0,725.0,1.11,31.6,0.0,1,True
2026-05-16 03:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,756.0,725.0,1.044,30.6,0.0,1,True
2026-05-16 04:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,763.0,725.0,1.053,33.5,0.0,1,True
2026-05-16 05:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,778.0,725.0,1.074,34.9,0.0,1,True
2026-05-16 06:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,812.0,725.0,1.121,35.7,0.0,1,True
2026-05-16 07:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,789.0,725.0,1.088,34.7,0.0,1,True
2026-05-16 08:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,790.0,725.0,1.09,35.6,0.0,1,True
2026-05-16 09:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,774.0,725.0,1.069,33.8,0.0,1,True
2026-05-16 10:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,743.0,725.0,1.025,32.5,0.0,1,True
2026-05-16 11:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,812.0,725.0,1.12,31.7,0.0,1,True
2026-05-16 12:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,827.0,725.0,1.142,33.6,0.0,1,True
2026-05-16 13:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,725.0,725.0,1.0,31.7,0.0,1,True
2026-05-16 14:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,769.0,725.0,1.062,34.9,0.0,1,True
2026-05-16 15:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,785.0,725.0,1.084,31.8,0.0,1,True
2026-05-16 16:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,839.0,725.0,1.158,32.8,0.0,1,True
2026-05-16 17:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,926.0,725.0,1.278,36.7,0.0,1,True
2026-05-16 18:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,910.0,725.0,1.256,37.0,0.0,1,True
2026-05-16 19:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,860.0,725.0,1.187,36.9,0.0,1,True
2026-05-16 20:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,816.0,725.0,1.127,33.9,0.0,1,True
2026-05-16 21:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,751.0,725.0,1.037,32.6,0.0,1,True
2026-05-16 22:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,731.0,725.0,1.01,35.3,0.0,1,True
2026-05-16 23:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,,,,31.8,0.0,1,True
2026-05-17 00:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,766.0,725.0,1.058,35.9,0.0,1,True
2026-05-17 01:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,758.0,725.0,1.047,32.4,0.0,1,True
2026-05-17 02:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,1081.0,725.0,1.492,33.5,0.0,1,True
2026-05-17 03:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,826.0,725.0,1.14,35.9,0.0,1,True
2026-05-17 04:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,768.0,725.0,1.06,29.4,0.0,1,True
2026-05-17 05:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,794.0,725.0,1.096,32.5,0.0,1,True
2026-05-17 06:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,758.0,725.0,1.047,34.9,0.0,1,True
2026-05-17 07:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,725.0,725.0,1.0,35.5,0.0,1,True
2026-05-17 08:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,725.0,725.0,1.0,35.0,0.0,1,True
2026-05-17 09:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,749.0,725.0,1.034,33.4,0.0,1,True
2026-05-17 10:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,730.0,725.0,1.008,36.2,1.9,61,True
2026-05-17 11:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,725.0,725.0,1.0,31.6,0.0,1,True
2026-05-17 12:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,813.0,725.0,1.122,34.7,0.0,1,True
2026-05-17 13:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,725.0,725.0,1.0,33.2,0.0,1,True
2026-05-17 14:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,725.0,725.0,1.0,38.1,0.0,1,True
2026-05-17 15:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,829.0,725.0,1.144,30.0,9.6,61,True
2026-05-17 16:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,909.0,725.0,1.254,36.0,0.0,1,True
2026-05-17 17:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,844.0,725.0,1.165,32.6,0.0,1,True
2026-05-17 18:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,868.0,725.0,1.198,36.1,0.0,1,True
2026-05-17 19:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,902.0,725.0,1.245,30.9,0.0,1,True
2026-05-17 20:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,850.0,725.0,1.173,37.6,0.0,1,True
2026-05-17 21:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,837.0,725.0,1.155,34.0,0.0,1,True
2026-05-17 22:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,725.0,725.0,1.0,32.5,0.0,1,True
2026-05-17 23:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,729.0,725.0,1.007,33.3,0.0,1,True
2026-05-18 00:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,725.0,725.0,1.0,32.1,0.0,1,True
2026-05-18 01:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,754.0,725.0,1.041,33.4,0.0,1,True
2026-05-18 02:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,783.0,725.0,1.08,31.1,0.0,1,True
2026-05-18 03:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,734.0,725.0,1.014,38.6,0.0,1,True
2026-05-18 04:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,725.0,725.0,1.0,32.6,0.0,1,True
2026-05-18 05:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,774.0,725.0,1.068,36.1,0.0,1,True
2026-05-18 06:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,744.0,725.0,1.027,34.5,0.0,1,True
2026-05-18 07:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,907.0,725.0,1.251,31.5,0.0,1,True
2026-05-18 08:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,1067.0,725.0,1.472,33.5,0.0,1,True
2026-05-18 09:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,1176.0,725.0,1.623,37.0,0.0,1,True
2026-05-18 10:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,1025.0,725.0,1.414,32.9,0.0,1,True
2026-05-18 11:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,816.0,725.0,1.126,31.3,0.0,1,True
2026-05-18 12:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,850.0,725.0,1.173,35.4,0.0,1,True
2026-05-18 13:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,747.0,725.0,1.031,28.6,0.0,1,True
2026-05-18 14:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,795.0,725.0,1.097,33.3,0.0,1,True
2026-05-18 15:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,802.0,725.0,1.107,37.2,0.0,1,True
2026-05-18 16:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,887.0,725.0,1.224,33.5,0.0,1,True
2026-05-18 17:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,1085.0,725.0,1.498,36.3,0.0,1,True
2026-05-18 18:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,1293.0,725.0,1.784,31.3,0.0,1,True
2026-05-18 19:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,1391.0,725.0,1.919,33.4,8.3,61,True
2026-05-18 20:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,1117.0,725.0,1.542,32.2,0.0,1,True
2026-05-18 21:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,940.0,725.0,1.297,32.3,0.0,1,True
2026-05-18 22:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,808.0,725.0,1.116,30.9,0.0,1,True
2026-05-18 23:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,808.0,725.0,1.115,34.1,0.0,1,True
2026-05-19 00:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,757.0,725.0,1.044,33.3,0.0,1,True
2026-05-19 01:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,745.0,725.0,1.028,36.6,0.0,1,True
2026-05-19 02:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,840.0,725.0,1.16,31.1,0.0,1,True
2026-05-19 03:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,773.0,725.0,1.066,39.7,2.2,61,True
2026-05-19 04:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,778.0,725.0,1.074,32.9,0.0,1,True
2026-05-19 05:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,725.0,725.0,1.0,38.3,0.0,1,True
2026-05-19 06:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,725.0,725.0,1.0,34.9,0.0,1,True
2026-05-19 07:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,918.0,725.0,1.266,37.2,0.0,1,True
2026-05-19 08:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,1012.0,725.0,1.397,36.7,0.0,1,True
2026-05-19 09:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,1145.0,725.0,1.581,35.1,0.0,1,True
2026-05-19 10:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,1037.0,725.0,1.432,35.0,0.0,1,True
2026-05-19 11:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,868.0,725.0,1.198,36.1,0.0,1,True
2026-05-19 12:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,1293.0,725.0,1.784,35.3,0.0,1,True
2026-05-19 13:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,798.0,725.0,1.102,30.9,0.0,1,True
2026-05-19 14:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,786.0,725.0,1.085,29.0,0.0,1,True
2026-05-19 15:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,800.0,725.0,1.104,26.9,0.0,1,True
2026-05-19 16:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,946.0,725.0,1.305,33.4,0.0,1,True
2026-05-19 17:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,1121.0,725.0,1.546,37.5,0.0,1,True
2026-05-19 18:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,1309.0,725.0,1.807,30.5,0.0,1,True
2026-05-19 19:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,1277.0,725.0,1.762,33.9,0.0,1,True
2026-05-19 20:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,1051.0,725.0,1.45,33.4,0.0,1,True
2026-05-19 21:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,916.0,725.0,1.264,35.6,0.0,1,True
2026-05-19 22:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,788.0,725.0,1.087,35.8,0.0,1,True
2026-05-19 23:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,785.0,725.0,1.083,39.4,0.0,1,True
2026-05-20 00:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,725.0,725.0,1.0,34.6,0.0,1,True
2026-05-20 01:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,795.0,725.0,1.097,32.0,0.0,1,True
2026-05-20 02:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,754.0,725.0,1.04,32.6,0.0,1,True
2026-05-20 03:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,754.0,725.0,1.041,32.8,0.0,1,True
2026-05-20 04:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,770.0,725.0,1.063,32.4,0.0,1,True
2026-05-20 05:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,753.0,725.0,1.039,38.2,0.0,1,True
2026-05-20 06:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,815.0,725.0,1.124,35.6,0.0,1,True
2026-05-20 07:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,874.0,725.0,1.207,29.9,0.0,1,True
2026-05-20 08:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,1029.0,725.0,1.42,35.2,0.0,1,True
2026-05-20 09:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,1173.0,725.0,1.618,31.4,0.0,1,True
2026-05-20 10:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,1063.0,725.0,1.467,35.7,0.0,1,True
2026-05-20 11:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,920.0,725.0,1.27,36.8,0.0,1,True
2026-05-20 12:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,782.0,725.0,1.08,33.4,0.0,1,True
2026-05-20 13:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,826.0,725.0,1.141,32.6,0.0,1,True
2026-05-20 14:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,753.0,725.0,1.039,37.7,0.0,1,True
2026-05-20 15:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,819.0,725.0,1.13,32.3,0.0,1,True
2026-05-20 16:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,879.0,725.0,1.214,32.0,0.0,1,True
2026-05-20 17:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,1075.0,725.0,1.484,31.6,0.0,1,True
2026-05-20 18:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,1289.0,725.0,1.779,33.8,0.0,1,True
2026-05-20 19:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,1310.0,725.0,1.808,34.6,4.6,61,True
2026-05-20 20:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,,,,33.3,0.0,1,True
2026-05-20 21:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,846.0,725.0,1.168,34.7,0.0,1,True
2026-05-20 22:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,747.0,725.0,1.031,32.8,0.0,1,True
2026-05-20 23:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,756.0,725.0,1.043,34.3,0.0,1,True
2026-05-21 00:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,755.0,725.0,1.041,37.2,0.0,1,True
2026-05-21 01:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,765.0,725.0,1.056,32.4,0.0,1,True
2026-05-21 02:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,755.0,725.0,1.042,33.7,0.0,1,True
2026-05-21 03:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,726.0,725.0,1.001,35.5,0.0,1,True
2026-05-21 04:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,725.0,725.0,1.0,35.2,0.0,1,True
2026-05-21 05:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,850.0,725.0,1.172,35.4,0.0,1,True
2026-05-21 06:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,766.0,725.0,1.057,32.8,0.0,1,True
2026-05-21 07:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,1394.0,725.0,1.924,35.9,0.0,1,True
2026-05-21 08:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,1050.0,725.0,1.448,34.3,0.0,1,True
2026-05-21 09:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,1083.0,725.0,1.495,31.1,0.0,1,True
2026-05-21 10:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,1019.0,725.0,1.406,34.1,0.0,1,True
2026-05-21 11:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,811.0,725.0,1.119,33.3,0.0,1,True
2026-05-21 12:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,756.0,725.0,1.044,28.9,0.0,1,True
2026-05-21 13:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,748.0,725.0,1.032,39.3,0.0,1,True
2026-05-21 14:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,781.0,725.0,1.077,34.1,0.0,1,True
2026-05-21 15:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,829.0,725.0,1.144,39.0,0.0,1,True
2026-05-21 16:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,847.0,725.0,1.169,35.0,0.0,1,True
2026-05-21 17:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,1112.0,725.0,1.534,31.6,0.0,1,True
2026-05-21 18:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,1228.0,725.0,1.695,31.3,0.0,1,True
2026-05-21 19:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,1265.0,725.0,1.745,34.9,0.0,1,True
2026-05-21 20:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,1085.0,725.0,1.497,34.5,0.0,1,True
2026-05-21 21:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,945.0,725.0,1.303,32.4,0.0,1,True
2026-05-21 22:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,803.0,725.0,1.108,26.3,0.0,1,True
2026-05-21 23:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,764.0,725.0,1.054,34.3,0.0,1,True
2026-05-22 00:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,,,,39.0,0.0,1,True
2026-05-22 01:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,777.0,725.0,1.073,39.1,0.0,1,True
2026-05-22 02:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,852.0,725.0,1.176,35.5,0.0,1,True
2026-05-22 03:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,804.0,725.0,1.11,33.1,0.0,1,True
2026-05-22 04:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,745.0,725.0,1.029,34.6,0.0,1,True
2026-05-22 05:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,842.0,725.0,1.162,32.0,0.0,1,True
2026-05-22 06:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,742.0,725.0,1.025,35.7,0.0,1,True
2026-05-22 07:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,915.0,725.0,1.262,30.8,0.0,1,True
2026-05-22 08:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,1064.0,725.0,1.468,34.7,0.0,1,True
2026-05-22 09:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,1160.0,725.0,1.601,36.6,0.0,1,True
2026-05-22 10:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,,,,35.2,0.0,1,True
2026-05-22 11:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,854.0,725.0,1.178,31.9,0.0,1,True
2026-05-22 12:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,789.0,725.0,1.089,37.4,0.0,1,True
2026-05-22 13:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,725.0,725.0,1.0,34.1,0.0,1,True
2026-05-22 14:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,725.0,725.0,1.0,34.1,0.0,1,True
2026-05-22 15:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,812.0,725.0,1.12,35.6,0.0,1,True
2026-05-22 16:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,853.0,725.0,1.178,25.8,0.0,1,True
2026-05-22 17:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,1056.0,725.0,1.457,32.0,0.0,1,True
2026-05-22 18:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,1242.0,725.0,1.714,33.2,0.0,1,True
2026-05-22 19:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,1299.0,725.0,1.792,36.9,0.0,1,True
2026-05-22 20:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,1083.0,725.0,1.494,30.2,0.0,1,True
2026-05-22 21:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,872.0,725.0,1.204,35.0,0.0,1,True
2026-05-22 22:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,824.0,725.0,1.137,32.2,0.0,1,True
2026-05-22 23:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,725.0,725.0,1.0,33.2,0.0,1,True
2026-05-23 00:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,810.0,725.0,1.117,31.8,0.0,1,True
2026-05-23 01:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,725.0,725.0,1.0,32.7,0.0,1,True
2026-05-23 02:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,725.0,725.0,1.0,33.9,0.0,1,True
2026-05-23 03:00:00,4,Sharea Faisal to Airport,Sharea Faisal to Airport,740.0,725.0,1.022,33.7,0.0,1,True
